지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),최심적설(cm),최심신적설(cm),3시간신적설합(cm),최심적설 나타난날(yyyymmdd),최심신적설 나타난날(yyyymmdd)
189,서귀포,2018-03-01,11.8,15.3,8.3,19.8,3.2,20180314,20180309,,,,,
189,서귀포,2018-04-01,15.8,19.6,12.6,24.5,3.5,20180427,20180407,,,,,
189,서귀포,2018-05-01,18.7,21.8,16.2,25.7,11,20180502,20180504,,,,,
189,서귀포,2018-06-01,22,25,19.5,29.3,15.9,20180624,20180601,,,,,
189,서귀포,2018-07-01,26.7,29.4,24.7,33.3,19.4,20180731,20180708,,,,,
189,서귀포,2018-08-01,27.8,30.3,25.9,33.5,22.9,20180802,20180823,,,,,
189,서귀포,2018-09-01,23.5,26.6,20.9,31.2,15.9,20180904,20180925,,,,,
189,서귀포,2018-10-01,17.8,21.6,14.5,27,9.8,20181006,20181031,,,,,
189,서귀포,2018-11-01,14.5,18.3,11.1,21.8,5.6,20181107,20181123,,,,,
189,서귀포,2018-12-01,9.8,12.8,7,21.8,0.4,20181203,20181229,,,,,
189,서귀포,2019-01-01,7.8,11.3,4.6,14.7,2,20190112,20190117,,,,,
189,서귀포,2019-02-01,9.3,12.4,6.3,17.8,2.2,20190226,20190201,,,,,
189,서귀포,2019-03-01,11.6,15.6,8.2,21.9,4.2,20190326,20190324,,,,,
189,서귀포,2019-04-01,15,18.7,11.9,24.5,5.4,20190424,20190401,,,,,
189,서귀포,2019-05-01,19.9,23.6,16.6,29.7,12.1,20190529,20190507,,,,,
189,서귀포,2019-06-01,21.7,24.5,19.2,28.8,15.6,20190615,20190601,,,,,
189,서귀포,2019-07-01,24.2,26.6,22.5,30.5,18.6,20190731,20190713,,,,,
189,서귀포,2019-08-01,27.1,29.7,24.8,32.2,20,20190806,20190831,,,,,
189,서귀포,2019-09-01,24.1,26.9,22,29.5,16.9,20190918,20190924,,,,,
189,서귀포,2019-10-01,20,23.6,17,27.9,13.1,20191003,20191030,,,,,
189,서귀포,2019-11-01,15.6,19.2,12.2,23.4,7,20191117,20191121,,,,,
189,서귀포,2019-12-01,10.7,14.3,7.6,19.8,3.4,20191217,20191231,,,,,
189,서귀포,2020-01-01,9.4,12.4,6.6,18.4,2.7,20200107,20200118,,,,,
189,서귀포,2020-02-01,9.7,13.2,6.2,18.6,-0.2,20200215,20200217,1.8,1.6,2.3,20200218,20200217
189,서귀포,2020-03-01,12.3,15.4,8.9,21.1,3.1,20200319,20200305,,,,,
189,서귀포,2020-04-01,13.9,17.7,10.3,21,7.1,20200430,20200423,,,,,
189,서귀포,2020-05-01,18.7,21.9,15.8,26.9,12,20200528,20200520,,,,,
189,서귀포,2020-06-01,22.4,25.2,20.1,28.1,14.6,20200609,20200602,,,,,
189,서귀포,2020-07-01,23.4,25.7,21.5,29.2,18.9,20200730,20200701,,,,,
189,서귀포,2020-08-01,27.4,29.6,25.6,31.3,23.8,20200825,20200819,,,,,
189,서귀포,2020-09-01,22.1,25.1,19.5,29.7,15.6,20200901,20200919,,,,,
189,서귀포,2020-10-01,18.5,22.1,15.4,24.7,11.6,20201003,20201025,,,,,
189,서귀포,2020-11-01,15.1,18.3,11.9,23.5,6.7,20201118,20201129,,,,,
189,서귀포,2020-12-01,8.3,12.1,5.1,15.8,-2.1,20201224,20201230,4,3.5,4.5,20201231,20201230
189,서귀포,2021-01-01,7.2,10.4,4,17.1,-3.4,20210115,20210108,4,2.5,8.2,20210109,20210108
189,서귀포,2021-02-01,10.1,13.4,6.8,23.6,-2.3,20210222,20210217,1.7,0.9,1.8,20210218,20210218
189,서귀포,2021-03-01,13.3,17,9.7,20.9,4.7,20210328,20210303,,,,,
189,서귀포,2021-04-01,16,20,12.7,23.7,8.8,20210422,20210419,,,,,
189,서귀포,2021-05-01,19,22.7,15.9,27.9,10.8,20210525,20210502,,,,,
189,서귀포,2021-06-01,22.8,25.6,20.7,29,18.2,20210621,20210606,,,,,
189,서귀포,2021-07-01,26.6,28.7,24.8,32,22.2,20210722,20210704,,,,,
189,서귀포,2021-08-01,26.3,28.8,24.4,32.9,21.8,20210809,20210819,,,,,
189,서귀포,2021-09-01,24.3,27,22.2,29.5,19,20210917,20210924,,,,,
189,서귀포,2021-10-01,20.4,23.7,17.5,28.7,9.9,20211004,20211018,,,,,
189,서귀포,2021-11-01,,,,22.3,7.7,20211101,20211110,,,,,
192,진주,2017-01-01,0.8,7.8,-5.3,14.3,-11.5,20170102,20170115,,,,,
192,진주,2017-02-01,2.9,9.8,-4.1,16.1,-9.3,20170216,20170202,,,,,
192,진주,2017-03-01,6.6,14,-0.4,20.3,-6.6,20170330,20170308,,,,,
192,진주,2017-04-01,14.4,21.4,7.3,27.8,-0.6,20170430,20170403,,,,,
192,진주,2017-05-01,18.4,26.1,10.8,34.4,5.9,20170529,20170507,,,,,
192,진주,2017-06-01,21.7,28.6,15.7,33,10.8,20170619,20170604,,,,,
192,진주,2017-07-01,27,32.1,23.4,36.7,18.2,20170722,20170727,,,,,
192,진주,2017-08-01,26.3,31.5,22,37.1,14.4,20170807,20170831,,,,,
192,진주,2017-09-01,20.7,27,15.1,30.9,7.2,20170912,20170930,,,,,
192,진주,2017-10-01,15.9,22.1,11,29.2,-1.1,20171010,20171031,,,,,
192,진주,2017-11-01,7.4,15.5,0.4,22.8,-4.5,20171108,20171124,,,,,
192,진주,2017-12-01,0.4,7.8,-6,12.9,-12,20171224,20171214,,,,,
192,진주,2018-01-01,-0.5,6.1,-6.3,14.8,-13.5,20180115,20180127,,,,,
192,진주,2018-02-01,1.2,8.4,-5.8,15.3,-14.3,20180226,20180207,,,,,
192,진주,2018-03-01,8.2,15.3,1.5,24,-3.2,20180329,20180302,,,,,
192,진주,2018-04-01,13.6,20.3,7.1,28.4,-0.9,20180420,20180408,,,,,
192,진주,2018-05-01,18,23.8,12,28.9,4.3,20180524,20180504,,,,,
192,진주,2018-06-01,21.9,27.9,16.9,33.2,11.7,20180624,20180601,,,,,
192,진주,2018-07-01,26.6,31.8,22.3,37.9,18.1,20180727,20180709,,,,,
192,진주,2018-08-01,27,32.6,22.6,37.1,16.4,20180814,20180818,,,,,
192,진주,2018-09-01,20.6,25.5,16.2,31.2,8.5,20180904,20180925,,,,,
192,진주,2018-10-01,13.2,20.6,7,27,1.7,20181007,20181031,,,,,
192,진주,2018-11-01,7.8,16,1.5,21.1,-3.4,20181104,20181123,,,,,
192,진주,2018-12-01,2.6,9,-2.8,18.2,-8.8,20181204,20181228,,,,,
192,진주,2019-01-01,0.9,9.2,-5.8,12.5,-10.1,20190130,20190127,,,,,
192,진주,2019-02-01,3.7,10.9,-2.2,17.5,-8,20190225,20190202,,,,,
192,진주,2019-03-01,8.4,15.5,1.3,22,-4,20190319,20190314,,,,,
192,진주,2019-04-01,12.4,18.9,5.8,26,-2.1,20190422,20190401,,,,,
192,진주,2019-05-01,18.4,26.4,10.6,32.2,4.7,20190525,20190508,,,,,
192,진주,2019-06-01,21.5,27.4,16.7,32.7,11.8,20190605,20190601,,,,,
192,진주,2019-07-01,24.9,28.9,21.3,32.6,17.3,20190731,20190706,,,,,
192,진주,2019-08-01,26.4,31.5,22.1,35.7,15.8,20190805,20190831,,,,,
192,진주,2019-09-01,22.1,26.8,18.4,31.6,11.1,20190909,20190925,,,,,
192,진주,2019-10-01,16.1,22.5,10.8,28,2.4,20191003,20191028,,,,,
192,진주,2019-11-01,9.4,17.2,3.1,23.2,-3.5,20191101,20191121,,,,,
192,진주,2019-12-01,2.9,10.2,-2.8,17,-9.7,20191211,20191207,,,,,
192,진주,2020-01-01,3,9.8,-2.2,17.3,-8.2,20200107,20200101,,,,,
192,진주,2020-02-01,4.5,11.2,-1.6,19.2,-7.5,20200214,20200206,,,,,
192,진주,2020-03-01,8.7,15.8,1.5,22.6,-4.7,20200327,20200306,,,,,
192,진주,2020-04-01,11.4,18.7,3.5,24.2,-1.5,20200429,20200406,,,,,
192,진주,2020-05-01,18.2,24.3,12.5,28.9,5.5,20200511,20200508,,,,,
192,진주,2020-06-01,23,29.1,17.9,33.1,10.9,20200609,20200602,,,,,
192,진주,2020-07-01,22.7,26.5,20.1,31.3,16.5,20200731,20200702,,,,,
192,진주,2020-08-01,27.3,31.7,24.1,35.7,22.2,20200820,20200825,,,,,
192,진주,2020-09-01,20.7,25.8,16.3,30.6,10,20200903,20200929,,,,,
192,진주,2020-10-01,14.5,21.9,8.5,26.3,2.2,20201003,20201024,,,,,
192,진주,2020-11-01,9.1,16.3,2.8,23.6,-3,20201119,20201129,,,,,
192,진주,2020-12-01,1.3,8.6,-4.4,13.4,-9.8,20201211,20201217,,,,,
192,진주,2021-01-01,0.6,7.3,-5.6,15.6,-15.4,20210115,20210108,,,,,
192,진주,2021-02-01,4.8,12,-2.1,23.3,-8.9,20210221,20210219,,,,,
192,진주,2021-03-01,9.8,16.9,2.9,23.8,-3.3,20210326,20210303,,,,,
192,진주,2021-04-01,13.6,21.1,6.3,27.2,0.8,20210421,20210415,,,,,
192,진주,2021-05-01,17.6,23.8,11.3,29.3,3.5,20210513,20210506,,,,,
192,진주,2021-06-01,22.2,27.5,17.5,32,11,20210621,20210605,,,,,
192,진주,2021-07-01,26.2,31,22.3,34,17.6,20210728,20210701,,,,,
192,진주,2021-08-01,26,30.9,22.4,37.5,19.6,20210807,20210820,,,,,
192,진주,2021-09-01,21.9,26.4,18.1,30,13.6,20210911,20210924,,,,,
192,진주,2021-10-01,15.9,22.9,10.3,29.4,-0.1,20211005,20211018,,,,,
192,진주,2021-11-01,,,,21.6,-0.7,20211107,20211117,,,,,
201,강화,2017-01-01,-2.3,2.8,-7.5,10.4,-14.3,20170106,20170124,,,,,
201,강화,2017-02-01,-0.7,4.2,-6,10.5,-11.4,20170216,20170202,,,,,
201,강화,2017-03-01,5,10.8,-0.7,17,-5.4,20170319,20170308,,,,,
201,강화,2017-04-01,11.9,17.2,6.7,21.3,0.7,20170430,20170402,,,,,
201,강화,2017-05-01,16.9,22.5,11.5,27,6.2,20170503,20170506,,,,,
201,강화,2017-06-01,21,25.8,16.5,29.3,12,20170623,20170611,,,,,
201,강화,2017-07-01,25.2,28.7,22.5,32,20.2,20170725,20170706,,,,,
201,강화,2017-08-01,24.4,28.5,20.9,33.4,14.1,20170805,20170830,,,,,
201,강화,2017-09-01,20.2,25.7,15,28.9,7.5,20170926,20170929,,,,,
201,강화,2017-10-01,14.5,20.1,9,26.8,1,20171002,20171031,,,,,
201,강화,2017-11-01,4.6,9.9,-0.7,18.1,-8.5,20171107,20171119,,,,,
201,강화,2017-12-01,-2.7,1.9,-7.8,10.2,-14,20171203,20171212,,,,,
201,강화,2018-01-01,-5,-0.4,-9.6,7.7,-19,20180117,20180127,,,,,
201,강화,2018-02-01,-2.6,2.6,-8.7,8.7,-16.1,20180214,20180207,,,,,
201,강화,2018-03-01,6.1,11.4,1.2,19.3,-8.1,20180330,20180302,,,,,
201,강화,2018-04-01,11,16.4,5.9,22.6,-1.2,20180420,20180409,,,,,
201,강화,2018-05-01,16.2,21.4,11.5,27.9,5.6,20180515,20180503,,,,,
201,강화,2018-06-01,20.5,25.4,16.4,29,12.4,20180630,20180603,,,,,
201,강화,2018-07-01,25.5,29.7,21.8,34.6,16.8,20180722,20180708,,,,,
201,강화,2018-08-01,26.7,31.1,22.9,35.4,17.2,20180815,20180826,,,,,
201,강화,2018-09-01,20,24.9,15.2,29.6,8.2,20180901,20180925,,,,,
201,강화,2018-10-01,12.1,17.9,6.5,24.5,-0.1,20181004,20181030,,,,,
201,강화,2018-11-01,6.7,12.5,1.5,18.8,-5.5,20181104,20181123,,,,,
201,강화,2018-12-01,-1.5,3.6,-6.5,13.2,-14.3,20181203,20181228,,,,,
201,강화,2019-01-01,-1.9,3.6,-7.6,7.8,-12.6,20190119,20190116,,,,,
201,강화,2019-02-01,0,5.3,-5.5,13.3,-11.2,20190223,20190208,,,,,
201,강화,2019-03-01,5.6,11.3,0.1,15.1,-4.6,20190304,20190314,,,,,
201,강화,2019-04-01,10.7,16.4,4.8,25.5,-1.2,20190422,20190402,,,,,
201,강화,2019-05-01,16.9,22.8,10.8,29,5.5,20190524,20190507,,,,,
201,강화,2019-06-01,20.5,25.3,16.2,29.1,10.9,20190627,20190602,,,,,
201,강화,2019-07-01,24.4,28.3,21,35,17,20190719,20190704,,,,,
201,강화,2019-08-01,25.9,30.2,21.7,34.9,16.3,20190811,20190831,,,,,
201,강화,2019-09-01,21.2,26,17.1,30.1,9.6,20190909,20190919,,,,,
201,강화,2019-10-01,15.3,21,9.9,28.3,2.7,20191003,20191027,,,,,
201,강화,2019-11-01,6.5,12.5,1.1,20.4,-5.5,20191103,20191120,,,,,
201,강화,2019-12-01,0.8,5.5,-4.2,12.1,-12,20191217,20191206,,,,,
201,강화,2020-01-01,0.7,5.6,-3.6,10.6,-9.2,20200126,20200115,,,,,
201,강화,2020-02-01,1.5,6.6,-3.4,14.7,-13.4,20200215,20200206,,,,,
201,강화,2020-03-01,6.4,11.8,0.4,20.3,-6.3,20200326,20200306,,,,,
201,강화,2020-04-01,9.9,15,4,20.6,-0.5,20200416,20200406,,,,,
201,강화,2020-05-01,16.1,21.1,11.7,27,7.4,20200530,20200506,,,,,
201,강화,2020-06-01,21.2,25.9,17.2,31.7,12.1,20200622,20200602,,,,,
201,강화,2020-07-01,22.5,26.4,19.5,30.4,17,20200709,20200713,,,,,
201,강화,2020-08-01,25.3,28.1,23.1,34.2,20.3,20200826,20200808,,,,,
201,강화,2020-09-01,20.2,24.5,16.4,29.2,10.8,20200901,20200921,,,,,
201,강화,2020-10-01,13.2,18.8,7.2,23,2.3,20201008,20201029,,,,,
201,강화,2020-11-01,6.9,12,1.6,21.1,-6.1,20201119,20201130,,,,,
201,강화,2020-12-01,-1.2,3.6,-6.1,10.2,-13.6,20201227,20201231,,,,,
201,강화,2021-01-01,-3.3,1.7,-8.6,12.2,-18,20210125,20210108,,,,,
201,강화,2021-02-01,1.3,6.7,-4.1,15,-11.6,20210227,20210203,,,,,
201,강화,2021-03-01,6.9,12.6,1.6,20.7,-2.6,20210331,20210310,,,,,
201,강화,2021-04-01,12.4,17.6,7.1,25.5,1.4,20210421,20210414,,,,,
201,강화,2021-05-01,15.7,20.8,10.9,27.8,5.9,20210514,20210503,,,,,
201,강화,2021-06-01,20.7,25.5,16.8,29.9,12.9,20210616,20210604,,,,,
201,강화,2021-07-01,26.1,30.6,22.3,34.8,19,20210724,20210701,,,,,
201,강화,2021-08-01,24.5,28.9,21.1,32.6,18.3,20210809,20210831,,,,,
201,강화,2021-09-01,21.3,26.1,17.2,29,14.2,20210914,20210924,,,,,
201,강화,2021-10-01,14.4,19.6,9.7,26.8,1.1,20211003,20211021,,,,,
201,강화,2021-11-01,,,,20.3,-1.3,20211106,20211112,,,,,
202,양평,2017-01-01,-2.5,3.1,-8.1,13,-17,20170108,20170124,,,,,
202,양평,2017-02-01,-0.4,5.4,-6.2,12.9,-13,20170216,20170202,,,,,
202,양평,2017-03-01,5.8,12.6,-0.8,19.4,-6.4,20170319,20170308,,,,,
202,양평,2017-04-01,13.7,20.7,6.7,29.2,0.1,20170430,20170403,,,,,
202,양평,2017-05-01,19,26.1,12.1,31.2,6.6,20170530,20170508,,,,,
202,양평,2017-06-01,22.8,29.4,16.7,34.7,11,20170623,20170604,,,,,
202,양평,2017-07-01,26.3,30.3,23.2,34.7,21.3,20170725,20170727,,,,,
202,양평,2017-08-01,24.8,29.4,21.3,36.3,13.8,20170805,20170831,,,,,
202,양평,2017-09-01,20,26.5,14.8,29.6,7.2,20170908,20170929,,,,,
202,양평,2017-10-01,14.7,21.4,9.5,28.1,-2.1,20171009,20171031,,,,,
202,양평,2017-11-01,4.4,10.3,-1,18.7,-7.6,20171108,20171119,,,,,
202,양평,2017-12-01,-2.8,1.7,-7.2,7.4,-14.8,20171223,20171220,3.5,,,20171207,
202,양평,2018-01-01,-4.7,0.5,-9.2,9,-19.9,20180115,20180127,,,,,
202,양평,2018-02-01,-2.5,3.7,-8.4,10,-17.1,20180226,20180207,,,,,
202,양평,2018-03-01,7.8,14.2,1.9,23.4,-7.3,20180314,20180302,,,,,
202,양평,2018-04-01,12.9,19.8,6.2,28.8,-1.4,20180421,20180408,,,,,
202,양평,2018-05-01,17.7,23.9,12,30.1,5.5,20180526,20180504,,,,,
202,양평,2018-06-01,23,29.2,17.5,34.2,13.4,20180624,20180603,,,,,
202,양평,2018-07-01,27.2,32.4,22.8,37.4,16,20180722,20180708,,,,,
202,양평,2018-08-01,27.8,33.3,23.4,40.1,17.7,20180801,20180818,,,,,
202,양평,2018-09-01,20.1,26,15.2,30.8,8.7,20180901,20180925,,,,,
202,양평,2018-10-01,11.3,18.2,6.1,25.7,-1.1,20181004,20181030,,,,,
202,양평,2018-11-01,6.2,13.1,1.2,20.2,-5.2,20181104,20181123,,,,,
202,양평,2018-12-01,-1.7,4,-6.8,12.6,-14.9,20181222,20181231,,,,,
202,양평,2019-01-01,-2.4,4,-8.4,8.5,-13.6,20190113,20190103,,,,,
202,양평,2019-02-01,0.5,6.4,-4.9,14.4,-11.1,20190227,20190201,,,,,
202,양평,2019-03-01,6.4,13.1,0.3,19.2,-5.1,20190327,20190314,,,,,
202,양평,2019-04-01,11.5,18.5,4.7,28.1,-3,20190422,20190401,,,,,
202,양평,2019-05-01,18.8,26.4,11.1,32.9,4.1,20190524,20190507,,,,,
202,양평,2019-06-01,22.4,28.4,16.8,32.6,10.8,20190625,20190601,,,,,
202,양평,2019-07-01,25.6,30.5,21.8,36.4,17.4,20190705,20190709,,,,,
202,양평,2019-08-01,26.3,31.6,22.4,36.4,17.4,20190805,20190831,,,,,
202,양평,2019-09-01,21.3,26.7,17.3,31.1,11.5,20190907,20190924,,,,,
202,양평,2019-10-01,14.8,21.3,9.8,27.4,3.1,20191003,20191030,,,,,
202,양평,2019-11-01,6.6,13.1,1.4,20.8,-5.1,20191101,20191120,,,,,
202,양평,2019-12-01,0.6,5.1,-3.4,12.8,-11,20191216,20191206,,,,,
202,양평,2020-01-01,1.1,6.4,-3.3,12.2,-8.4,20200126,20200115,,,,,
202,양평,2020-02-01,2.3,7.6,-2.6,15.3,-12.4,20200215,20200206,,,,,
202,양평,2020-03-01,7.6,14.2,1.1,20.9,-4.9,20200326,20200306,,,,,
202,양평,2020-04-01,10.8,17.7,3.8,24.9,-0.4,20200430,20200406,,,,,
202,양평,2020-05-01,17.8,23.4,12.7,28.5,7.4,20200530,20200513,,,,,
202,양평,2020-06-01,23.5,28.9,18.7,35,12.7,20200622,20200602,,,,,
202,양평,2020-07-01,23.4,27.4,19.9,31.9,17,20200709,20200716,,,,,
202,양평,2020-08-01,25.6,29.5,23,34.2,20.4,20200826,20200823,,,,,
202,양평,2020-09-01,19.9,25.2,16,28.9,10.3,20200901,20200921,,,,,
202,양평,2020-10-01,12.5,19.6,6.9,23.6,0.4,20201002,20201025,,,,,
202,양평,2020-11-01,7,12.9,1.9,19.9,-5.6,20201119,20201130,,,,,
202,양평,2020-12-01,-1.4,3.9,-5.9,10.3,-14.7,20201228,20201217,,,,,
202,양평,2021-01-01,-3.3,2.4,-8.7,13.2,-20.3,20210125,20210109,,,,,
202,양평,2021-02-01,2.1,8.4,-3.5,20.2,-10,20210221,20210219,,,,,
202,양평,2021-03-01,8.6,15,2.6,23,-2.8,20210331,20210303,,,,,
202,양평,2021-04-01,13.6,19.9,7.3,28,2.4,20210421,20210414,,,,,
202,양평,2021-05-01,16.2,21.8,11,29.7,5,20210513,20210506,,,,,
202,양평,2021-06-01,22,27.4,17.5,31.5,12.5,20210613,20210604,,,,,
202,양평,2021-07-01,26.3,31.3,22.4,34.9,19.5,20210727,20210701,,,,,
202,양평,2021-08-01,24.5,28.9,21.2,34.2,17.7,20210806,20210831,,,,,
202,양평,2021-09-01,21.1,26.3,17,29.1,14.7,20210912,20210916,,,,,
202,양평,2021-10-01,14.3,20.2,10.1,28.1,-0.1,20211005,20211018,,,,,
202,양평,2021-11-01,,,,21.5,-2,20211106,20211113,,,,,
203,이천,2017-01-01,-2.6,3.5,-8.4,12.9,-17.4,20170108,20170124,,,,,
203,이천,2017-02-01,-0.4,5.8,-6.6,13.7,-12.8,20170216,20170202,,,,,
203,이천,2017-03-01,5.6,13.1,-1.5,19.6,-5.8,20170330,20170303,,,,,
203,이천,2017-04-01,13.1,20.8,5.8,28.9,-1.1,20170430,20170403,,,,,
203,이천,2017-05-01,18.5,26,11.3,30.8,5.7,20170529,20170508,,,,,
203,이천,2017-06-01,22.2,29.3,15.7,34.7,10.5,20170623,20170611,,,,,
203,이천,2017-07-01,25.5,29.7,22.3,34.7,20,20170725,20170727,,,,,
203,이천,2017-08-01,24.2,29.2,20.5,37.1,12.5,20170805,20170831,,,,,
203,이천,2017-09-01,19.6,26.7,13.7,30,5.7,20170908,20170929,,,,,
203,이천,2017-10-01,14.1,21.7,8.1,28,-3.4,20171002,20171031,,,,,
203,이천,2017-11-01,4.1,10.7,-2,19.8,-8.7,20171107,20171119,,,,,
203,이천,2017-12-01,-3.1,2.1,-8.1,8.4,-15.5,20171223,20171220,0.5,,,20171207,
203,이천,2018-01-01,-4.5,1,-9.3,9.5,-19.2,20180115,20180127,,,,,
203,이천,2018-02-01,-2.5,4.1,-9.1,10.8,-17.6,20180226,20180207,,,,,
203,이천,2018-03-01,7.2,14.2,0.8,23.1,-8,20180314,20180302,,,,,
203,이천,2018-04-01,12.2,19.6,5.4,29.1,-0.6,20180420,20180408,,,,,
203,이천,2018-05-01,17.2,23.8,11.1,29.9,5.5,20180526,20180521,,,,,
203,이천,2018-06-01,22.4,29,16.6,33.7,12,20180625,20180616,,,,,
203,이천,2018-07-01,26.8,32.6,22,37.5,14.3,20180724,20180708,,,,,
203,이천,2018-08-01,27.1,32.8,22.4,39.4,16.4,20180801,20180818,,,,,
203,이천,2018-09-01,19.6,26.3,14.3,30.9,7.1,20180901,20180925,,,,,
203,이천,2018-10-01,11,18.7,4.8,27.2,-1.3,20181004,20181030,,,,,
203,이천,2018-11-01,5.9,13.1,0,20.3,-5,20181104,20181130,,,,,
203,이천,2018-12-01,-1.9,4.3,-7.5,13.4,-15.9,20181222,20181231,,,,,
203,이천,2019-01-01,-2.3,4.7,-9,9.3,-14.6,20190123,20190109,,,,,
203,이천,2019-02-01,0.1,6.6,-5.7,14.4,-12.2,20190223,20190201,,,,,
203,이천,2019-03-01,6.1,13.2,-0.4,19.8,-5.8,20190319,20190314,,,,,
203,이천,2019-04-01,11.3,18.4,4.1,29.3,-4.1,20190422,20190402,,,,,
203,이천,2019-05-01,18.8,26.7,10.8,33.7,3.8,20190524,20190507,,,,,
203,이천,2019-06-01,21.9,28.3,16.1,32.8,10.8,20190625,20190601,,,,,
203,이천,2019-07-01,25.1,30.4,20.9,36,15.6,20190705,20190709,,,,,
203,이천,2019-08-01,25.9,32.1,21.4,37.3,15.8,20190805,20190831,,,,,
203,이천,2019-09-01,20.8,26.9,16.4,31.3,10.3,20190915,20190919,,,,,
203,이천,2019-10-01,14.3,21.7,8.6,28.6,-0.1,20191003,20191030,,,,,
203,이천,2019-11-01,5.9,13.2,-0.2,21.7,-6.3,20191103,20191120,,,,,
203,이천,2019-12-01,0.1,5,-4.2,12.7,-12.2,20191216,20191206,,,,,
203,이천,2020-01-01,0.9,6.3,-3.6,12.1,-8.6,20200123,20200115,,,,,
203,이천,2020-02-01,2,7.7,-3.1,15.4,-13.1,20200215,20200206,,,,,
203,이천,2020-03-01,7.4,14.6,0.3,21.7,-5.7,20200326,20200306,,,,,
203,이천,2020-04-01,10.8,18.1,3.5,25.5,-1.4,20200430,20200406,,,,,
203,이천,2020-05-01,17.8,23.9,12.4,29.4,7.1,20200530,20200520,,,,,
203,이천,2020-06-01,23.5,29,18.5,34.7,11.7,20200622,20200602,,,,,
203,이천,2020-07-01,23.2,27.6,19.6,32.3,16.6,20200709,20200714,,,,,
203,이천,2020-08-01,26.1,30.4,23.1,34.8,20.5,20200825,20200823,,,,,
203,이천,2020-09-01,19.9,25.6,15.6,30,9.4,20200901,20200921,,,,,
203,이천,2020-10-01,12.5,20.1,6.1,25.1,-0.2,20201001,20201029,,,,,
203,이천,2020-11-01,6.8,13.2,1.1,20,-6.3,20201119,20201130,,,,,
203,이천,2020-12-01,-1.5,4.4,-6.5,11.1,-15.5,20201228,20201231,,,,,
203,이천,2021-01-01,-3.4,2.5,-9.2,13.9,-21.4,20210125,20210109,,,,,
203,이천,2021-02-01,2,8.8,-4.4,20.8,-11.2,20210221,20210203,,,,,
203,이천,2021-03-01,8.4,15.3,1.9,23.3,-3.9,20210331,20210303,,,,,
203,이천,2021-04-01,13.5,20.3,6.6,28.5,1.6,20210421,20210405,,,,,
203,이천,2021-05-01,16.3,22.2,10.9,29.6,3.9,20210514,20210506,,,,,
203,이천,2021-06-01,22.3,28.1,17.3,31.9,12.4,20210609,20210605,,,,,
203,이천,2021-07-01,26.6,32.2,22,36,18.6,20210724,20210701,,,,,
203,이천,2021-08-01,24.7,29.7,20.8,35.1,17.5,20210805,20210831,,,,,
203,이천,2021-09-01,21,26.8,16.5,29.8,13.7,20210912,20210916,,,,,
203,이천,2021-10-01,14.1,20.7,9,28.6,-0.9,20211003,20211018,,,,,
203,이천,2021-11-01,,,,21.3,-2.8,20211107,20211113,,,,,
211,인제,2017-01-01,-3.4,2.6,-8.8,10,-16.8,20170107,20170124,,,,,
211,인제,2017-02-01,-1.8,4.4,-8.1,11.1,-14.7,20170228,20170202,,,,,
211,인제,2017-03-01,3.8,10.8,-2.1,18.1,-6,20170319,20170308,,,,,
211,인제,2017-04-01,12.4,19.4,5.8,26.7,-0.7,20170430,20170403,,,,,
211,인제,2017-05-01,17.4,24.8,10.6,30.8,6.5,20170520,20170502,,,,,
211,인제,2017-06-01,20.1,27.6,14.2,33.1,7.8,20170618,20170611,,,,,
